"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"RT @macktology101: ""I need a guy that can put me in my place"" [[bitches]] that think they're zoo animals","RT @macktology101: ""I need a guy that can put me in my place"" [[knuckleheads]] that think they're zoo animals",0.007388412952423096,0.975513219833374,1,2,1,50,"Successful"
"RT @TAXSTONE: [[Shout]] out to all them [[bitches]] who don't [[own]] no [[designer]] [[shit]] and [[still]] [[look]] [[better]] than all YALL [[bitches]] with everything desi&#8230;","RT @TAXSTONE: [[Squeals]] out to all them [[fuckers]] who don't [[proprietary]] no [[developers]] [[whorehouse]] and [[conversely]] [[eyeball]] [[fatter]] than all YALL [[faggots]] with everything desi&#8230;",0.011798083782196045,0.5514883995056152,1,0,1,343,"Successful"
"I had a dumbass dr do that on a c-4, I was just like this dumb [[bitch]]","I had a dumbass dr do that on a c-4, I was just like this dumb [[puta]]",0.010986685752868652,0.5703756809234619,1,2,1,55,"Successful"
"Yall [[bitches]] be liking yall asses ate lmfao","Yall [[faggots]] be liking yall asses ate lmfao",0.021924972534179688,0.5076097249984741,1,0,1,57,"Successful"
"@DickDankstardly [[did]] you smile like a retard when you were a [[kid]]? [[It]] took me [[till]] like 5th [[grade]] before I learned how to [[naturally]] smile","@DickDankstardly [[suis]] you smile like a retard when you were a [[youngster]]? [[He]] took me [[afresh]] like 5th [[echelons]] before I learned how to [[bluntly]] smile",0.14492309093475342,0.517227828502655,1,0,1,167,"Successful"
"*live ... lol what's wrong with these [[bitches]] man http://t.co/ZJYxCI9Ram","*live ... lol what's wrong with these [[fairies]] man http://t.co/ZJYxCI9Ram",0.010131359100341797,0.9888233542442322,1,2,1,60,"Successful"
"Yup! RT @STheMisfit Then she got AIDs and died RT @MissBl0ndee: Jenny was a [[bitch]]! #forestgump","Yup! RT @STheMisfit Then she got AIDs and died RT @MissBl0ndee: Jenny was a [[motherfucker]]! #forestgump",0.008918046951293945,0.7968078851699829,1,2,1,31,"Successful"
"Don't play with my emotions. RT @BJayBlast: I gotta make some [[Bla]]$t $plash when I [[get]] back.. That [[hoe]] will [[have]] you gone.","Don't play with my emotions. RT @BJayBlast: I gotta make some [[Salazar]]$t $plash when I [[recieve]] back.. That [[hos]] will [[ter]] you gone.",0.01452404260635376,0.526431679725647,1,2,1,113,"Successful"
"RT @VibeLord: I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin [[bitch]].","RT @VibeLord: I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin [[biatch]].",0.010695695877075195,0.8309594988822937,1,2,1,65,"Successful"
"@WhereYoHussleAt just to remind yall, cuz [[hoes]] be acting like they don't know","@WhereYoHussleAt just to remind yall, cuz [[coppers]] be acting like they don't know",0.018659532070159912,0.9577832221984863,1,2,1,59,"Successful"
"RT @QtipTheAbstract: [[Derek]] [[Jeter]] ... A class act... A great [[Yankee]]... A 1st ballot Hall of [[Fame]] inductee to be","RT @QtipTheAbstract: [[Ty]] [[Soriano]] ... A class act... A great [[Dodger]]... A 1st ballot Hall of [[Notorious]] inductee to be",0.01677757501602173,0.8588678240776062,2,1,2,88,"Successful"
"""These [[hoes]] ain't loyal""","""These [[coppers]] ain't loyal""",0.008334457874298096,0.9755706191062927,1,2,1,55,"Successful"
"""By the way we do punch [[bitches]].""","""By the way we do punch [[fairies]].""",0.011052846908569336,0.9809088706970215,1,2,1,56,"Successful"
"RT @Trackstar275: &#8220;@basedanarchy: when [[someone]] [[brings]] up your other [[hoes]] in [[front]] of bae http://t.[[co]]/TWbSE6EIJ7&#8221;","RT @Trackstar275: &#8220;@basedanarchy: when [[personality]] [[arouses]] up your other [[hos]] in [[frontal]] of bae http://t.[[commandant]]/TWbSE6EIJ7&#8221;",0.01650261878967285,0.4781643748283386,1,1,1,98,"Failed"
"OG old faced hunnids with a [[young]] [[hoe]]","OG old faced hunnids with a [[enfant]] [[biatch]]",0.04597395658493042,0.8038305640220642,1,2,1,43,"Successful"
"I [[wanna]] [[be]] someone's [[bitch]] [[ass]] [[boyfriend]] right now . But that just me [[head]] [[playin]] [[games]] on [[ya]] boi","I [[desirous]] [[are]] someone's [[fucker]] [[arses]] [[amie]] right now . But that just me [[chieftain]] [[speakin]] [[backgammon]] on [[wouldnt]] boi",0.00822913646697998,0.49730902910232544,1,1,1,264,"Failed"
"RT @OGBEARD: Some of y'all [[bitches]] can't even [[grow]] this on yo damn head http://t.co/lYKqlHq0wT","RT @OGBEARD: Some of y'all [[faggots]] can't even [[burgeoning]] this on yo damn head http://t.co/lYKqlHq0wT",0.010463714599609375,0.5096422433853149,1,0,1,96,"Successful"
"Can #[[faggots]] of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing","Can #[[faggy]] of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing",0.3797603249549866,0.957749605178833,0,2,0,35,"Successful"
"RT @SexualTruth: Jesus turns water into wine; Instagram turns busted [[bitches]] into dimes.","RT @SexualTruth: Jesus turns water into wine; Instagram turns busted [[fairies]] into dimes.",0.010438382625579834,0.9833881258964539,1,2,1,62,"Successful"
"RT @geechiegal843: I act like ion ee kno dat [[bitch]] &#128129;&#128526;","RT @geechiegal843: I act like ion ee kno dat [[wanker]] &#128129;&#128526;",0.009196281433105469,0.961679220199585,1,2,1,58,"Successful"
"#morningjoe prove him wrong righties! Liberals use facts cons use emotions to make decisions. Facts be [[damned]] should be the teabagger motto","#morningjoe prove him wrong righties! Liberals use facts cons use emotions to make decisions. Facts be [[damn]] should be the teabagger motto",0.576676607131958,0.5981961488723755,1,2,1,70,"Successful"
"@KenSuttling Certainlt not the [[paddies]]","@KenSuttling Certainlt not the [[mangrove]]",0.03881263732910156,0.07785665988922119,2,2,2,18,"Failed"
"Follow a nicca on [[IG]]: im_hollywood_jay","Follow a nicca on [[GI]]: im_hollywood_jay",0.15382307767868042,0.5524311065673828,1,2,1,7,"Successful"
"!!! [[RT]] @mayasolovely: As a woman you shouldn't [[complain]] about [[cleaning]] up your house. &amp; as a man you should always take the trash out...","!!! [[TCH]] @mayasolovely: As a woman you shouldn't [[bitching]] about [[laundering]] up your house. &amp; as a man you should always take the trash out...",0.07367563247680664,0.9980776309967041,2,1,2,94,"Successful"
"@SVL305 but @leemcastro is not even a blogger. He doesn't [[have]] the moxy or credentials to [[do]] anything by himself and [[create]] a [[brand]].","@SVL305 but @leemcastro is not even a blogger. He doesn't [[ha]] the moxy or credentials to [[get]] anything by himself and [[crea]] a [[trademark]].",0.01865851879119873,0.06546920537948608,2,2,2,156,"Failed"
"@FAGHETTIOS speak english prude ass white [[bitch]]","@FAGHETTIOS speak english prude ass white [[blackguard]]",0.2871629595756531,0.7433769106864929,1,0,1,58,"Successful"
"""@JasminePore: If you dressed up as a cat for Halloween you are basic."" ...or a [[pussy]]","""@JasminePore: If you dressed up as a cat for Halloween you are basic."" ...or a [[wuss]]",0.011027514934539795,0.9732257127761841,1,2,1,34,"Successful"
"@panchoftf I'm trying to catch diabetes so I'm fuckin a white [[bitch]]","@panchoftf I'm trying to catch diabetes so I'm fuckin a white [[dirtbag]]",0.09314650297164917,0.5535157322883606,1,0,1,61,"Successful"
"[[RT]] @drunksixthgrade: ""[[And]] if you [[aint]] a hoe, [[GET]] [[UP]] [[OUT]] [[MY]] TRAPHOUSEEEE"" http://t.co/KyN7iZFw4i","[[TCH]] @drunksixthgrade: ""[[Nor]] if you [[shouldnt]] a hoe, [[FETCH]] [[SOARING]] [[OUTDOORS]] [[MIN]] TRAPHOUSEEEE"" http://t.co/KyN7iZFw4i",0.017774462699890137,0.5097143650054932,1,2,1,212,"Successful"
"@MileyCyrus Has transformed to a bad [[bitch]]. She can get the D","@MileyCyrus Has transformed to a bad [[vixen]]. She can get the D",0.007460176944732666,0.9657784104347229,1,2,1,56,"Successful"
"RT @GabrielaAngela4: That [[hoe]] wanta 6/6.","RT @GabrielaAngela4: That [[harlot]] wanta 6/6.",0.009756028652191162,0.9847890138626099,1,2,1,35,"Successful"
"why do [[hoes]] think its a good idea to air out their dirty laundry at a public place? [[bitch]] im tryna enjoy my burrito","why do [[harlots]] think its a good idea to air out their dirty laundry at a public place? [[wanker]] im tryna enjoy my burrito",0.0076760053634643555,0.9863702058792114,1,2,1,87,"Successful"
"@Misters206 You [[look]] like a [[monkey]]","@Misters206 You [[eyeball]] like a [[nigga]]",0.2541309595108032,0.9942188262939453,2,1,2,84,"Successful"
"Yet you won't tag @AnthonyCumia <SPLIT>What a [[pussy]].<SPLIT>""@Gus_802: Cripes, what a loser. https://t.co/a3gpdURamA""","Yet you won't tag @AnthonyCumia <SPLIT>What a [[kitten]].<SPLIT>""@Gus_802: Cripes, what a loser. https://t.co/a3gpdURamA""",0.022347986698150635,0.8979095816612244,1,2,1,22,"Successful"
"RT @jaymesshaylan: fuuck jalens a slow bitch!","RT @jaymesshaylan: fuuck jalens a slow bitch!",0.9831658601760864,0.9831658601760864,1,1,0,1,"Skipped"
"I'm gonna be ghetto and [[color]] over the [[stain]] with a sharpie ctfu","I'm gonna be ghetto and [[discoloration]] over the [[taint]] with a sharpie ctfu",0.04726463556289673,0.8559715151786804,2,1,2,100,"Successful"
"Fuck you bruh Ima look at your young [[bitch]]..","Fuck you bruh Ima look at your young [[dirtbag]]..",0.04143393039703369,0.5470280647277832,1,0,1,57,"Successful"
"Omg fuck these [[bitches]] #basedgod","Omg fuck these [[faggots]] #basedgod",0.03159809112548828,0.6683024168014526,1,0,1,55,"Successful"
"She [[know]] that im that niggah","She [[fathom]] that im that niggah",0.16083502769470215,0.2134838104248047,1,1,1,63,"Failed"
"You scared I ain't scared to beat the [[pussy]] up","You scared I ain't scared to beat the [[fanny]] up",0.010560810565948486,0.931175172328949,1,2,1,40,"Successful"
"""@SacTownProdigy: [[Just]] [[because]] tony romo at the mavs [[game]] [[dont]] [[mean]] he [[still]] not a [[bitch]] lmao.. Fuk them cowgirls"" [[lol]] [[bitch]] fuck you","""@SacTownProdigy: [[Downright]] [[as]] tony romo at the mavs [[blackjack]] [[arent]] [[connotation]] he [[incidentally]] not a [[whore]] lmao.. Fuk them cowgirls"" [[dunno]] [[dirtbag]] fuck you",0.0391310453414917,0.5125322341918945,1,0,1,227,"Successful"
"White bus drivers are all [[white]] trash. #LosAngeles","White bus drivers are all [[beli]] trash. #LosAngeles",0.236117422580719,0.7242151498794556,0,2,0,28,"Successful"
"If you one of my [[hoes]] .... make yourself known","If you one of my [[ducklings]] .... make yourself known",0.008304178714752197,0.9878545999526978,1,2,1,53,"Successful"
"Boosie ran this [[hoe]]","Boosie ran this [[harlot]]",0.013968229293823242,0.9510727524757385,1,2,1,31,"Successful"
"&#8220;@TheManOnCampus: &#8220;@VSamone: @5HAWTYYY smoking skating twerking&#8221;I'm innat [[hoe]]&#8221;yas","&#8220;@TheManOnCampus: &#8220;@VSamone: @5HAWTYYY smoking skating twerking&#8221;I'm innat [[biatch]]&#8221;yas",0.10132724046707153,0.9356059432029724,1,2,1,42,"Successful"
"RT @Pimp_TigerWoods: [[Rickie]] Shitstache &[[amp]]; the [[rest]] of these [[pussies]] better [[enjoy]] this back injury. 2015 will be nothing but [[birdie]] putts and&#8230;","RT @Pimp_TigerWoods: [[Kuchar]] Shitstache &[[ima]]; the [[repose]] of these [[faggots]] better [[relish]] this back injury. 2015 will be nothing but [[mahjong]] putts and&#8230;",0.0156058669090271,0.5086025595664978,1,0,1,124,"Successful"
"1 good girl is worth 1000 [[hoes]]","1 good girl is worth 1000 [[coppers]]",0.009981036186218262,0.9811795353889465,1,2,1,57,"Successful"
"@brittneycordova don't blame me [[hoe]].... I'm innocent &#128520;","@brittneycordova don't blame me [[harlot]].... I'm innocent &#128520;",0.01102226972579956,0.9310616254806519,1,2,1,28,"Successful"
"@ariennajanee [[thats]] why youz a [[yellow]] bone &#128155;&#128155;","@ariennajanee [[freakin]] why youz a [[wong]] bone &#128155;&#128155;",0.01637554168701172,0.5419327020645142,2,1,2,54,"Successful"
"@Nautiwashere these [[bitches]] drippin sauce","@Nautiwashere these [[dipshits]] drippin sauce",0.011666059494018555,0.981681764125824,1,2,1,55,"Successful"
"@gezus__ [[You]] [[bitch]]. [[Come]] on you [[bitch]]. [[You]] [[scared]] coward, you not [[man]] enough to fuck with me. You can't [[last]] [[two]] [[minutes]] in my [[world]] [[bitch]].","@gezus__ [[Thyself]] [[whore]]. [[Get]] on you [[whore]]. [[Thyself]] [[appalled]] coward, you not [[comrade]] enough to fuck with me. You can't [[recent]] [[three]] [[mins]] in my [[welt]] [[blackguard]].",0.036889493465423584,0.512725293636322,1,0,1,283,"Successful"
"RT @amaurer13: Just saw someone riding a bike while wearing camo, the [[bitch]] is asking to get hit!","RT @amaurer13: Just saw someone riding a bike while wearing camo, the [[biatch]] is asking to get hit!",0.00692296028137207,0.9762039184570312,1,2,1,62,"Successful"
"RT @IWILLSTILLRISE: If you not [[gator]] you [[gator]] [[bait]] #gatornation","RT @IWILLSTILLRISE: If you not [[croc]] you [[croc]] [[seduce]] #gatornation",0.016743481159210205,0.1641172170639038,2,2,2,51,"Failed"
"[[faggots]] http://t.co/DMKbGhai1z","[[bitches]] http://t.co/DMKbGhai1z",0.3089143633842468,0.9855421185493469,0,1,0,28,"Successful"
"2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these [[bitches]] hittin me up &#128530;&#187;","2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these [[broads]] hittin me up &#128530;&#187;",0.007801473140716553,0.9342408776283264,1,2,1,59,"Successful"
"""I'm probably your main [[bitch]] chocolate dipped cinnamon apple""","""I'm probably your main [[scumbag]] chocolate dipped cinnamon apple""",0.009483158588409424,0.988004744052887,1,2,1,37,"Successful"
"This [[shit]] right here nigguh.. #MantanuskaThunderFuck #SativaDominant http://t.co/tDJUj7q0qj","This [[jesus]] right here nigguh.. #MantanuskaThunderFuck #SativaDominant http://t.co/tDJUj7q0qj",0.2087293267250061,0.5516948699951172,1,0,1,57,"Successful"
"Can someone treat me to some grub? I'm broke [[bitch]] over here.","Can someone treat me to some grub? I'm broke [[dipshit]] over here.",0.008439242839813232,0.984930694103241,1,2,1,54,"Successful"
"We got mob ties/ and all my [[hoes]] gangstaz too/mob wives/ bad [[bitches]],but I don't spend alotta&#8230; http://t.co/LECZepIVS7","We got mob ties/ and all my [[hoe]] gangstaz too/mob wives/ bad [[faggots]],but I don't spend alotta&#8230; http://t.co/LECZepIVS7",0.028056740760803223,0.5201708078384399,1,0,1,105,"Successful"
"RT @BrandonTweets__: Who else remembers these [[bitches]] http://t.co/MjrypfCjPd","RT @BrandonTweets__: Who else remembers these [[fairies]] http://t.co/MjrypfCjPd",0.010086894035339355,0.9852933883666992,1,2,1,59,"Successful"
"Their #1 insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed ""allies"".","Their #1 insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed ""allies"".",0.654493510723114,0.654493510723114,0,0,1,1,"Skipped"
"@skyereyes_ @keanabermudez YOOOOOOOOOOOOOO LMFAOOOOOOOO im schlumped !!!!!! &#128514;&#128553;&#128514;&#128553;&#128128; I [[love]] my bitches &#128111;&#128111;&#128109; #squaaaaad &#128514;&#128553;&#128514;&#128128;","@skyereyes_ @keanabermudez YOOOOOOOOOOOOOO LMFAOOOOOOOO im schlumped !!!!!! &#128514;&#128553;&#128514;&#128553;&#128128; I [[aime]] my bitches &#128111;&#128111;&#128109; #squaaaaad &#128514;&#128553;&#128514;&#128128;",0.011417627334594727,0.01246267557144165,1,1,1,43,"Failed"
"Nigga [[got]] [[Lean]] pong I [[know]] niggas [[be]] [[outta]] there in that [[hoe]]","Nigga [[obtains]] [[Svelte]] pong I [[acquaintance]] niggas [[constituted]] [[dont]] there in that [[whore]]",0.23649799823760986,0.5052953958511353,1,0,1,184,"Successful"
"RT @JFlocka: Need a down [[bitch]] to bring me pizza","RT @JFlocka: Need a down [[vixen]] to bring me pizza",0.006778359413146973,0.985958456993103,1,2,1,57,"Successful"
"We don't love these [[hoes]], I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP","We don't love these [[broads]], I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP",0.014584600925445557,0.9764712452888489,1,2,1,26,"Successful"
"@God_loves_biebs Go pray in a church or something fag, no one cares about your religious bullshit.","@God_loves_biebs Go pray in a church or something fag, no one cares about your religious bullshit.",0.719099760055542,0.719099760055542,1,1,0,1,"Skipped"
"@RishaaWilliams byee iverrishaa &#128514;&#128514; ghetto [[ass]] name","@RishaaWilliams byee iverrishaa &#128514;&#128514; ghetto [[lacrosse]] name",0.03694462776184082,0.9736752510070801,1,2,1,39,"Successful"
"Sam is hands down easily no doubt in a million years my least favorite character, such a little [[bitch]]! #freaksandgeeks","Sam is hands down easily no doubt in a million years my least favorite character, such a little [[motherfucker]]! #freaksandgeeks",0.008893191814422607,0.5561939477920532,1,2,1,36,"Successful"
"RT @adubbFFamous: &#8220;@4MeSheWILL: Bring winter back... This 70 degrees at 7 am [[shit]] is for the birds&#8221;---Get The Fukkk Outta Here Bro!!","RT @adubbFFamous: &#8220;@4MeSheWILL: Bring winter back... This 70 degrees at 7 am [[merde]] is for the birds&#8221;---Get The Fukkk Outta Here Bro!!",0.02257901430130005,0.9019816517829895,1,2,1,60,"Successful"
"@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?","@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?",0.6776264905929565,0.6776264905929565,1,1,0,1,"Skipped"
"[[RT]] @LILBTHEBASEDGOD: That [[nerdy]] fat [[bitch]] [[yes]] [[sir]] she [[fucked]] "" The BasedGod"" - [[Lil]] [[B]]","[[TR]] @LILBTHEBASEDGOD: That [[nerd]] fat [[fucking]] [[awww]] [[chief]] she [[shag]] "" The BasedGod"" - [[Nari]] [[segundo]]",0.021233797073364258,0.3465312123298645,1,1,1,212,"Failed"
"""How hotter than is it?"" ""A [[bitch]].""","""How hotter than is it?"" ""A [[vixen]].""",0.007095992565155029,0.9755644798278809,1,2,1,55,"Successful"
"RT @DragonflyJonez: [[I]] never [[knew]] it was [[possible]] to look [[like]] you were about to buy some [[pussy]] and [[still]] [[look]] [[cool]] while [[doing]] it until [[tha]]&#8230;","RT @DragonflyJonez: [[me]] never [[believe]] it was [[operable]] to look [[enjoy]] you were about to buy some [[cocksucker]] and [[conversely]] [[visualise]] [[copacetic]] while [[fait]] it until [[bein]]&#8230;",0.007475435733795166,0.586145281791687,1,2,1,212,"Successful"
"@JuiceMan_LTF shut up [[pussy]]","@JuiceMan_LTF shut up [[cupcake]]",0.014649152755737305,0.9742395281791687,1,2,1,36,"Successful"
"@supasaiyansarah haha same here [[bitch]] is trippin #brokeass","@supasaiyansarah haha same here [[biatch]] is trippin #brokeass",0.008405029773712158,0.7507887482643127,1,2,1,56,"Successful"
"RT @savethesehos: [[If]] I [[ride]] up to your [[bitch]] in these then...[[homie]] [[consider]] yourself a [[single]] [[nigga]] . http://t.[[co]]/RJAiohrPhw","RT @savethesehos: [[Upon]] I [[travelling]] up to your [[asshole]] in these then...[[kinsman]] [[investigate]] yourself a [[own]] [[nigger]] . http://t.[[cos]]/RJAiohrPhw",0.04572814702987671,0.6639173030853271,1,0,1,200,"Successful"
"That [[bitch]] is corn fed","That [[hussy]] is corn fed",0.009630143642425537,0.9792105555534363,1,2,1,55,"Successful"
"&#8220;@ZvckSlvt3r704: My sister [[shittin]] on you [[hos]] once again ""@VSamone: wodeh bout dat action http://t.co/nzHXA8GuA5""&#8221;&#128536;&#128536;&#128536;","&#8220;@ZvckSlvt3r704: My sister [[spittin]] on you [[broads]] once again ""@VSamone: wodeh bout dat action http://t.co/nzHXA8GuA5""&#8221;&#128536;&#128536;&#128536;",0.032830655574798584,0.6877127885818481,1,2,1,81,"Successful"
"@_Andsss [[cool]] [[cool]] [[fuck]] wit u too nicca","@_Andsss [[frigid]] [[coldest]] [[shag]] wit u too nicca",0.10613739490509033,0.5886101722717285,1,0,1,73,"Successful"
"@Bywatergal @[[Yankees]] @EmpireStateBldg That [[game]] [[winning]] hit in Thursday capped a great career. The guy is a 1st [[ballot]] HOF. [[Or]] else.","@Bywatergal @[[Baseman]] @EmpireStateBldg That [[gamble]] [[vanquishing]] hit in Thursday capped a great career. The guy is a 1st [[voters]] HOF. [[Nie]] else.",0.01781630516052246,0.5374777317047119,2,1,2,142,"Successful"
"RT @quirkisms: Jeter to A-Rod. From class to trash.","RT @quirkisms: Jeter to A-Rod. From class to trash.",0.9827441573143005,0.9827441573143005,2,2,1,1,"Skipped"
"Yeah you bad but [[hoe]] so what","Yeah you bad but [[harlot]] so what",0.010616958141326904,0.9403756260871887,1,2,1,32,"Successful"
"RT @jarieVee_: 24. Her. When we found her she was so sloppy and I tried to drag her to the car. She was fighting back and the [[bitch]] was hea&#8230;","RT @jarieVee_: 24. Her. When we found her she was so sloppy and I tried to drag her to the car. She was fighting back and the [[biatch]] was hea&#8230;",0.007934868335723877,0.9390299320220947,1,2,1,61,"Successful"
"RT @NoWomanIsRight: You can be a good girl all you want and those hoes still gonna get us niggas attention from time to time","RT @NoWomanIsRight: You can be a good girl all you want and those hoes still gonna get us niggas attention from time to time",0.8462063074111938,0.8462063074111938,1,1,0,1,"Skipped"
"#[[TRUTH]] [[RT]] @notashley: David is the [[Charlie]] [[Brown]] of #[[Scandal]]","#[[VERDAD]] [[TCH]] @notashley: David is the [[Charly]] [[Brunettes]] of #[[Tantrum]]",0.01961272954940796,0.4230654835700989,2,2,2,106,"Failed"
"There are [[LOTS]] of [[top]] tier wrestlers who started as ""yardies"".","There are [[SHITLOAD]] of [[uppermost]] tier wrestlers who started as ""yardies"".",0.029151439666748047,0.9829455614089966,2,1,2,47,"Successful"
"@kieffer_jason meet up then and stop hitching out and back your words up [[pussy]]","@kieffer_jason meet up then and stop hitching out and back your words up [[kitty]]",0.011108219623565674,0.9882939457893372,1,2,1,39,"Successful"
"i [[wonder]] why [[girls]] can [[call]] eachotha [[bitches]] they [[cool]] with it but when a [[nigga]] [[call]] [[dem]] one mfas all out they [[Body]] #DONTGETIT","i [[astonishment]] why [[gals]] can [[asked]] eachotha [[assholes]] they [[chilling]] with it but when a [[negro]] [[convene]] [[deutschmark]] one mfas all out they [[Cadavers]] #DONTGETIT",0.015585660934448242,0.4960906505584717,1,1,1,196,"Failed"
"I can taste loud n [[pussy]] on my tongue &#128541;","I can taste loud n [[washcloth]] on my tongue &#128541;",0.007986724376678467,0.9766550064086914,1,2,1,40,"Successful"
"I can't even be away from my phone that long karlie right she is a crazy [[bitch]]&#128533;","I can't even be away from my phone that long karlie right she is a crazy [[floozy]]&#128533;",0.007256746292114258,0.9493808746337891,1,2,1,62,"Successful"
"Oh [[shit]] its [[still]] [[light]] out.. I've been in this [[bitch]] too long &#128565;","Oh [[effing]] its [[yet]] [[brightness]] out.. I've been in this [[dirtbag]] too long &#128565;",0.006087243556976318,0.9847844243049622,1,2,1,171,"Successful"
"@Meeeesh1395 @Ajbernal17 [[bitch]] im always out","@Meeeesh1395 @Ajbernal17 [[tramp]] im always out",0.008960545063018799,0.9430241584777832,1,2,1,54,"Successful"
"RT @TheeeSickestKid: Yo bag Gucci but you still ugly [[hoe]] shut up","RT @TheeeSickestKid: Yo bag Gucci but you still ugly [[thang]] shut up",0.09225213527679443,0.6406469345092773,1,2,1,28,"Successful"
"[[Pop]] that [[pussy]] for a real nigga","[[Grandparent]] that [[faggot]] for a real nigga",0.07097941637039185,0.5209472179412842,1,0,1,68,"Successful"
"People tend to [[bitch]] about coaching too much, but offensive playcalling has killed the Ags. Indefensible at this point.","People tend to [[motherfucker]] about coaching too much, but offensive playcalling has killed the Ags. Indefensible at this point.",0.010706901550292969,0.9193226099014282,1,2,1,60,"Successful"
"To many dumb [[hoes]] in milwaukee","To many dumb [[ducklings]] in milwaukee",0.02096647024154663,0.985397219657898,1,2,1,56,"Successful"
"Ive got the best friends a functioning [[retard]] could have.","Ive got the best friends a functioning [[backward]] could have.",0.30988574028015137,0.982329785823822,1,2,1,57,"Successful"
"RT @40oz_VAN: Don't [[be]] that frontin' [[ass]] [[bitch]].","RT @40oz_VAN: Don't [[sean]] that frontin' [[arses]] [[whore]].",0.015818417072296143,0.36935216188430786,1,1,1,114,"Failed"
"@MissRobinV that [[pic]] with the [[red]] [[bone]] in [[braids]] and that [[tiger]] in the back for [[sale]]?","@MissRobinV that [[spiking]] with the [[flushed]] [[femoral]] in [[plaits]] and that [[tigre]] in the back for [[procuring]]?",0.018019378185272217,0.5785067081451416,2,2,2,61,"Failed"
"RT @jemelehill: [[Just]] [[saw]] [[Dawn]] of The [[Planet]] of the [[Apes]]. One of the [[better]] [[moves]] I've [[seen]] this [[year]]. I didn't [[know]] if I [[wanted]] the [[apes]] or&#8230;","RT @jemelehill: [[Lone]] [[faced]] [[Blasted]] of The [[Monde]] of the [[Chimpanzees]]. One of the [[allright]] [[wiggle]] I've [[levied]] this [[yr]]. I didn't [[reckon]] if I [[gonna]] the [[chimps]] or&#8230;",0.016526401042938232,0.5295862555503845,2,2,2,348,"Failed"
"@Ish_MallyMal [[August]] is [[trash]]","@Ish_MallyMal [[Feb]] is [[shite]]",0.13855361938476562,0.9977372884750366,2,1,2,45,"Successful"
"u stupid [[bitch]]","u stupid [[blackguard]]",0.0975651741027832,0.7982608675956726,1,0,1,54,"Successful"
"RT @BeautysRaj: ""[[Ariana]] is [[probably]] the next Beyonce"" [[bitch]] if you don't back the [[fuck]] up http://t.[[co]]/g6XGmAqk52","RT @BeautysRaj: ""[[Arianna]] is [[notoriously]] the next Beyonce"" [[dickhead]] if you don't back the [[bugger]] up http://t.[[cos]]/g6XGmAqk52",0.010638296604156494,0.25892937183380127,1,1,1,155,"Failed"
"RT @LiViBADD88: niggas [[talk]] more than [[bitches]] these days... let that sink in!","RT @LiViBADD88: niggas [[speak]] more than [[faggots]] these days... let that sink in!",0.0881999135017395,0.5262277126312256,1,0,1,103,"Successful"
"Stop sayin my gov. [[Name]] fuck wrong widd u [[bitch]] is u stupid","Stop sayin my gov. [[Nouns]] fuck wrong widd u [[blackguard]] is u stupid",0.0998489260673523,0.6109171509742737,1,0,1,97,"Successful"
"Hahah its [[funny]] how all the [[little]] [[dumb]] [[hoes]] [[want]] to [[follow]] you nigga just to [[be]] all up in your ass like [[bitch]] the fuck you kreepen [[fo]]?","Hahah its [[outlandish]] how all the [[lesser]] [[idiotic]] [[niggas]] [[hope]] to [[oversee]] you nigga just to [[constituted]] all up in your ass like [[motherfucker]] the fuck you kreepen [[fogg]]?",0.0775381326675415,0.5137986540794373,1,0,1,235,"Successful"
"RT @digaveliavelife: @KC_Uptown [[LOL]] shiiiiiit, one [[day]] they [[gonna]] [[have]] a [[have]] a golden [[statue]] of me lickin [[da]] [[shit]] out of some [[pussy]] in my &#8230;","RT @digaveliavelife: @KC_Uptown [[DUNNO]] shiiiiiit, one [[nowadays]] they [[dont]] [[fi]] a [[fi]] a golden [[carvings]] of me lickin [[barrister]] [[jesus]] out of some [[cocksucker]] in my &#8230;",0.01246178150177002,0.4305773973464966,1,1,1,205,"Failed"
"The way a Klansman would say ""nigger slave"" is the way the @GOP says ""Conservative"". They @GOP literally sees conservatives as their slaves.","The way a Klansman would say ""nigger slave"" is the way the @GOP says ""Conservative"". They @GOP literally sees conservatives as their slaves.",0.7399893999099731,0.7399893999099731,0,0,1,1,"Skipped"
